"Country","Code","Continent","Region","Year","CO2 Emissions Per Capita","CO2 Emissions","CO2 Emissions Per $1 GDP"
"Brunei Darussalam","096","Asia","South-Eastern Asia","1995","17.2782310688366","5097.13","0.220369456"
"Brunei Darussalam","096","Asia","South-Eastern Asia","1994","17.4053937432578","5001.788","0.225932527"
"Brunei Darussalam","096","Asia","South-Eastern Asia","1993","18.8560997239426","5273.146","0.245681881"
"Brunei Darussalam","096","Asia","South-Eastern Asia","1992","20.2407450309817","5504.167","0.257226477"
"Brunei Darussalam","096","Asia","South-Eastern Asia","1991","20.989403477445","5548.171","0.271621105"
"Brunei Darussalam","096","Asia","South-Eastern Asia","1990","24.1774887225654","6211.898","0.313682386"
"Bulgaria","100","Europe","Eastern Europe","2011","6.72830548843999","49339.485","0.439468325"
"Bulgaria","100","Europe","Eastern Europe","2010","5.97207103634709","44128.678","0.400845878"
"Bulgaria","100","Europe","Eastern Europe","2009","5.72836630564569","42654.544","0.389994574"
"Bulgaria","100","Europe","Eastern Europe","2008","6.76841987013683","50791.617","0.441117543"
"Bulgaria","100","Europe","Eastern Europe","2007","6.90040606144987","52188.744","0.47933464"
"Bulgaria","100","Europe","Eastern Europe","2006","6.42062170431749","48943.449","0.480578388"
"Bulgaria","100","Europe","Eastern Europe","2005","6.23554715808281","47909.355","0.500862914"
"Bulgaria","100","Europe","Eastern Europe","2004","6.04129380889203","46787.253","0.518261261"
"Bulgaria","100","Europe","Eastern Europe","2003","6.05968967573311","47307.967","0.558404017"
"Bulgaria","100","Europe","Eastern Europe","2002","5.67115075964794","44634.724","0.555074414"
"Bulgaria","100","Europe","Eastern Europe","2001","5.85428028551578","46453.556","0.603575236"
"Bulgaria","100","Europe","Eastern Europe","2000","5.44102275979906","43530.957","0.587088128"
"Bulgaria","100","Europe","Eastern Europe","1999","5.45280027255324","43981.998","0.628988864"
"Bulgaria","100","Europe","Eastern Europe","1998","6.02581466665617","48998.454","0.661164725"
"Bulgaria","100","Europe","Eastern Europe","1997","6.29493732404114","51616.692","0.720612453"
"Bulgaria","100","Europe","Eastern Europe","1996","6.83535913311496","56559.808","0.781024504"
"Bulgaria","100","Europe","Eastern Europe","1995","6.93991397104324","58004.606","0.813791074"
"Bulgaria","100","Europe","Eastern Europe","1994","6.43011043781593","54344.94","0.784254238"
"Bulgaria","100","Europe","Eastern Europe","1993","7.96005244352546","68077.855","1.000295312"
"Bulgaria","100","Europe","Eastern Europe","1992","6.29322420024563","54458.617","0.788337951"
"Bulgaria","100","Europe","Eastern Europe","1991","6.65228521616313","58176.955","0.780918819"
"Bulgaria","100","Europe","Eastern Europe","1990","8.58892797063771","75763.887","0.931102585"
"Burkina Faso","854","Africa","Western Africa","2011","0.120817204389811","1932.509","0.081595273"
"Burkina Faso","854","Africa","Western Africa","2010","0.108309024468279","1683.153","0.075701667"
"Burkina Faso","854","Africa","Western Africa","2009","0.110289608450287","1664.818","0.081201387"
"Burkina Faso","854","Africa","Western Africa","2008","0.115815961722404","1697.821","0.085263983"
"Burkina Faso","854","Africa","Western Africa","2007","0.115663809287974","1646.483","0.088717321"
"Burkina Faso","854","Africa","Western Africa","2006","0.0984250980140219","1360.457","0.077450828"
"Burkina Faso","854","Africa","Western Africa","2005","0.0838753505550505","1125.769","0.06809769"
"Burkina Faso","854","Africa","Western Africa","2004","0.0846819972414234","1103.767","0.072550037"
"Burkina Faso","854","Africa","Western Africa","2003","0.0851639683939267","1078.098","0.074036401"
"Burkina Faso","854","Africa","Western Africa","2002","0.0817115644994929","1004.758","0.074383587"
"Burkina Faso","854","Africa","Western Africa","2001","0.0834938322864068","997.424","0.077054928"
"Burkina Faso","854","Africa","Western Africa","2000","0.0897168352983095","1041.428","0.085775181"
"Burkina Faso","854","Africa","Western Africa","1999","0.0825583042352106","931.418","0.078110811"
"Burkina Faso","854","Africa","Western Africa","1998","0.0785701937921027","861.745","0.077618719"
"Burkina Faso","854","Africa","Western Africa","1997","0.0756438219961365","806.74","0.077974439"
"Burkina Faso","854","Africa","Western Africa","1996","0.0682310696238788","707.731","0.07272587"
"Burkina Faso","854","Africa","Western Africa","1995","0.0621471463078436","627.057","0.071533321"
"Burkina Faso","854","Africa","Western Africa","1994","0.0657450563770337","645.392","0.077833615"
"Burkina Faso","854","Africa","Western Africa","1993","0.0656434202954565","627.057","0.076616873"
"Burkina Faso","854","Africa","Western Africa","1992","0.0678408228960464","630.724","0.079732439"
"Burkina Faso","854","Africa","Western Africa","1991","0.0692873772526019","627.057","0.079453345"
"Burkina Faso","854","Africa","Western Africa","1990","0.0665892410118088","586.72","0.081085147"
"Burundi","108","Africa","Eastern Africa","2011","0.0219089170830205","209.019","0.02995764"
"Burundi","108","Africa","Eastern Africa","2010","0.0210501678101862","194.351","0.029022942"
"Burundi","108","Africa","Eastern Africa","2009","0.0213611163917812","190.684","0.029553388"
"Burundi","108","Africa","Eastern Africa","2008","0.0221101355707375","190.684","0.030578425"
"Burundi","108","Africa","Eastern Africa","2007","0.0224555708287586","187.017","0.031504328"
"Burundi","108","Africa","Eastern Africa","2006","0.0232533618880212","187.017","0.033012072"
"Burundi","108","Africa","Eastern Africa","2005","0.0198206216623305","154.014","0.028650308"
"Burundi","108","Africa","Eastern Africa","2004","0.0263645370095826","198.018","0.037167635"
"Burundi","108","Africa","Eastern Africa","2003","0.02221096479515","161.348","0.0317486"
"Burundi","108","Africa","Eastern Africa","2002","0.0302208369264679","212.686","0.041338292"
"Burundi","108","Africa","Eastern Africa","2001","0.0300249613415025","205.352","0.041687566"
"Burundi","108","Africa","Eastern Africa","2000","0.0434043431761839","289.693","0.060018249"
"Burundi","108","Africa","Eastern Africa","1999","0.0436996287244245","286.026","0.05875076"
"Burundi","108","Africa","Eastern Africa","1998","0.0454985923601573","293.36","0.059648592"
"Burundi","108","Africa","Eastern Africa","1997","0.0477835798412233","304.361","0.064824971"
"Burundi","108","Africa","Eastern Africa","1996","0.0506839164843112","319.029","0.066868676"
"Burundi","108","Africa","Eastern Africa","1995","0.0519645734737774","322.696","0.062226299"
"Burundi","108","Africa","Eastern Africa","1994","0.054593011737194","333.697","0.059251316"
"Burundi","108","Africa","Eastern Africa","1993","0.0543602749236138","326.363","0.055729639"
"Burundi","108","Africa","Eastern Africa","1992","0.0523618575822342","308.028","0.049316598"
"Burundi","108","Africa","Eastern Africa","1991","0.0586743061553376","337.364","0.054558951"
"Burundi","108","Africa","Eastern Africa","1990","0.0523308323253131","293.36","0.049813194"
"Cambodia","116","Asia","South-Eastern Asia","2011","0.307803948852865","4495.742","0.116313273"
"Cambodia","116","Asia","South-Eastern Asia","2010","0.291523433005004","4187.714","0.116003466"
"Cambodia","116","Asia","South-Eastern Asia","2009","0.292183488314135","4132.709","0.121306297"
"Cambodia","116","Asia","South-Eastern Asia","2008","0.28514205856626","3975.028","0.116779085"
"Cambodia","116","Asia","South-Eastern Asia","2007","0.253406344582292","3483.65","0.109191675"
"Cambodia","116","Asia","South-Eastern Asia","2006","0.221290597588176","2999.606","0.103621617"
"Cambodia","116","Asia","South-Eastern Asia","2005","0.207833998082121","2775.919","0.106223195"
"Cambodia","116","Asia","South-Eastern Asia","2004","0.186007848579394","2445.889","0.105995603"
"Cambodia","116","Asia","South-Eastern Asia","2003","0.183996838191333","2379.883","0.113799872"
"Cambodia","116","Asia","South-Eastern Asia","2002","0.173693889279503","2207.534","0.114537294"
"Cambodia","116","Asia","South-Eastern Asia","2001","0.180518939697028","2251.538","0.124633241"
"Cambodia","116","Asia","South-Eastern Asia","2000","0.161706116345333","1976.513","0.118204322"
"Cambodia","116","Asia","South-Eastern Asia","1999","0.158508777291054","1895.839","0.123319407"
"Cambodia","116","Asia","South-Eastern Asia","1998","0.166948102116397","1950.844","0.142010505"
"Cambodia","116","Asia","South-Eastern Asia","1997","0.135147918235571","1540.14","0.117729362"
"Cambodia","116","Asia","South-Eastern Asia","1996","0.145812255068724","1617.147","0.130562783"
"Cambodia","116","Asia","South-Eastern Asia","1995","0.144034959706378","1551.141","0.132011762"
"Cambodia","116","Asia","South-Eastern Asia","1994","0.0516812223808631","539.049","0.048832202"
"Cambodia","116","Asia","South-Eastern Asia","1993","0.047304841604048","476.71","0.047114539"
"Cambodia","116","Asia","South-Eastern Asia","1992","0.0490352841945015","476.71",""
"Cambodia","116","Asia","South-Eastern Asia","1991","0.0492677421057486","462.042",""
"Cambodia","116","Asia","South-Eastern Asia","1990","0.0497984010535545","451.041",""
"Cameroon","120","Africa","Middle Africa","2011","0.267620306640036","5661.848","0.102540542"
"Cameroon","120","Africa","Middle Africa","2010","0.325195474105527","6706.943","0.126497535"
"Cameroon","120","Africa","Middle Africa","2009","0.331971660288565","6673.94","0.12998949"
"Cameroon","120","Africa","Middle Africa","2008","0.282954664107106","5544.504","0.110077498"
"Cameroon","120","Africa","Middle Africa","2007","0.305492511235398","5834.197","0.119169461"
"Cameroon","120","Africa","Middle Africa","2006","0.207466369567015","3861.351","0.081439866"
"Cameroon","120","Africa","Middle Africa","2005","0.203792601655753","3696.336","0.080472948"
"Cameroon","120","Africa","Middle Africa","2004","0.223858667855542","3956.693","0.088119717"
"Cameroon","120","Africa","Middle Africa","2003","0.220361374899794","3795.345","0.087655369"
"Cameroon","120","Africa","Middle Africa","2002","0.203648852309051","3417.644","0.082113928"
"Cameroon","120","Africa","Middle Africa","2001","0.209248864250748","3421.311","0.08549755"
"Cameroon","120","Africa","Middle Africa","2000","0.215493084286489","3432.312","0.089644463"
"Cameroon","120","Africa","Middle Africa","1999","0.198552848900256","3080.28","0.083807812"
"Cameroon","120","Africa","Middle Africa","1998","0.212380482302349","3208.625","0.090846165"
"Cameroon","120","Africa","Middle Africa","1997","0.218632528556859","3215.959","0.095511225"
"Cameroon","120","Africa","Middle Africa","1996","0.32144313708179","4602.085","0.143941263"
"Cameroon","120","Africa","Middle Africa","1995","0.313270864330032","4363.73","0.143190255"
"Cameroon","120","Africa","Middle Africa","1994","0.281786495378885","3817.347","0.130432646"
"Cameroon","120","Africa","Middle Africa","1993","0.295994220474413","3898.021","0.135937375"
"Cameroon","120","Africa","Middle Africa","1992","0.296584756022799","3795.345","0.121858088"
"Cameroon","120","Africa","Middle Africa","1991","0.0893862186703033","1111.101","0.034568489"
"Cameroon","120","Africa","Middle Africa","1990","0.144002179222673","1738.158","0.052017846"
"Canada","124","Americas","Northern America","2011","14.0765303249469","485463.129","0.340069443"
"Canada","124","Americas","Northern America","2010","14.5373402695404","496104.763","0.357811029"
"Canada","124","Americas","Northern America","2009","15.0336424866361","507424.792","0.37832442"
"Canada","124","Americas","Northern America","2008","16.3052878675266","544105.793","0.394673253"
"Canada","124","Americas","Northern America","2007","17.0013018326731","560801.644","0.411565208"
"Canada","124","Americas","Northern America","2006","16.8726386790414","550233.35","0.411919036"
"Canada","124","Americas","Northern America","2005","17.4579081286222","563071.517","0.432581609"
"Canada","124","Americas","Northern America","2004","17.3073831048866","552349.209","0.437766717"
"Canada","124","Americas","Northern America","2003","17.510500961473","553185.285","0.452190715"
"Canada","124","Americas","Northern America","2002","16.600799916992","519335.208","0.432694005"
"Canada","124","Americas","Northern America","2001","17.0371640003475","527926.989","0.452176484"
"Canada","124","Americas","Northern America","2000","17.4113491603938","534483.585","0.46552154"
"Canada","124","Americas","Northern America","1999","16.9472826896036","515462.856","0.471955495"
"Canada","124","Americas","Northern America","1998","16.8031606046364","506456.704","0.486882252"
"Canada","124","Americas","Northern America","1997","16.5604024535582","494601.293","0.495161503"
"Canada","124","Americas","Northern America","1996","16.2055686253886","479463.917","0.500423325"
"Canada","124","Americas","Northern America","1995","15.9593597506515","467527.832","0.496161376"
"Canada","124","Americas","Northern America","1994","15.7618601687958","456955.871","0.498222056"
"Canada","124","Americas","Northern America","1993","15.5412235703145","445665.178","0.508040203"
"Canada","124","Americas","Northern America","1992","15.5421652046398","440608.385","0.515371855"
"Canada","124","Americas","Northern America","1991","15.2369956914924","426780.128","0.503462176"
"Canada","124","Americas","Northern America","1990","15.7344901743776","435181.225","0.502487987"
"Cape Verde","132","Africa","Western Africa","2011","0.867122204192793","425.372","0.139730805"
"Cape Verde","132","Africa","Western Africa","2010","0.601639455210305","293.36","0.100190634"
"Cape Verde","132","Africa","Western Africa","2009","0.626625956838798","304.361","0.105472606"
"Cape Verde","132","Africa","Western Africa","2008","0.590169008214158","286.026","0.097859625"
"Cape Verde","132","Africa","Western Africa","2007","0.765675100731219","370.367","0.13514292"
"Cape Verde","132","Africa","Western Africa","2006","0.639141801884052","308.028","0.129447352"
"Cape Verde","132","Africa","Western Africa","2005","0.612889140522009","293.36","0.133125815"
"Cape Verde","132","Africa","Western Africa","2004","0.557510183138117","264.024","0.128095273"
"Cape Verde","132","Africa","Western Africa","2003","0.541875919552661","253.023","0.135275689"
"Cape Verde","132","Africa","Western Africa","2002","0.535106939059982","245.689","0.136840366"
"Cape Verde","132","Africa","Western Africa","2001","0.463650035935157","209.019","0.122529331"
"Cape Verde","132","Africa","Western Africa","2000","0.422707978283374","187.017","0.112078103"
"Cape Verde","132","Africa","Western Africa","1999","0.396963848095668","172.349","0.118042171"
"Cape Verde","132","Africa","Western Africa","1998","0.361592930326907","154.014","0.117322647"
"Cape Verde","132","Africa","Western Africa","1997","0.342495246214933","143.013","0.122579096"
"Cape Verde","132","Africa","Western Africa","1996","0.340874287531495","139.346","0.132715451"
"Cape Verde","132","Africa","Western Africa","1995","0.284564568172886","113.677","0.120552508"
"Cape Verde","132","Africa","Western Africa","1994","0.282436123890897","110.01","0.133243541"
"Cape Verde","132","Africa","Western Africa","1993","0.270841466631496","102.676","0.148216294"
"Cape Verde","132","Africa","Western Africa","1992","0.27835054341196","102.676","0.16112343"
"Cape Verde","132","Africa","Western Africa","1991","0.254906267899745","91.675","0.159595127"
"Cape Verde","132","Africa","Western Africa","1990","0.250051142175247","88.008","0.155362634"
"Cayman Islands","136","Americas","Caribbean","2011","","583.053","0.206502762"
"Cayman Islands","136","Americas","Caribbean","2010","","564.718",""
"Cayman Islands","136","Americas","Caribbean","2009","","561.051",""
"Cayman Islands","136","Americas","Caribbean","2008","","594.054",""
"Cayman Islands","136","Americas","Caribbean","2007","","583.053",""
"Cayman Islands","136","Americas","Caribbean","2006","","484.044",""
"Cayman Islands","136","Americas","Caribbean","2005","","480.377",""
"Cayman Islands","136","Americas","Caribbean","2004","","462.042",""
"Cayman Islands","136","Americas","Caribbean","2003","","480.377",""
"Cayman Islands","136","Americas","Caribbean","2002","","469.376",""
"Cayman Islands","136","Americas","Caribbean","2001","","454.708",""
"Cayman Islands","136","Americas","Caribbean","2000","","454.708",""
"Cayman Islands","136","Americas","Caribbean","1999","","421.705",""
"Cayman Islands","136","Americas","Caribbean","1998","","425.372",""
"Cayman Islands","136","Americas","Caribbean","1997","","407.037",""
"Cayman Islands","136","Americas","Caribbean","1996","","388.702",""
"Cayman Islands","136","Americas","Caribbean","1995","","366.7",""
"Cayman Islands","136","Americas","Caribbean","1994","","366.7",""
"Cayman Islands","136","Americas","Caribbean","1993","","333.697",""
"Cayman Islands","136","Americas","Caribbean","1992","","311.695",""
"Cayman Islands","136","Americas","Caribbean","1991","","275.025",""
"Cayman Islands","136","Americas","Caribbean","1990","","253.023",""
"Central African Republic","140","Africa","Middle Africa","2011","0.0644752048874075","286.026","0.070638094"
"Central African Republic","140","Africa","Middle Africa","2010","0.0606962747139546","264.024","0.067356622"
"Central African Republic","140","Africa","Middle Africa","2009","0.0550104107896238","234.688","0.061696664"
"Central African Republic","140","Africa","Middle Africa","2008","0.0560769548011448","234.688","0.062751196"
"Central African Republic","140","Africa","Middle Africa","2007","0.0571448468271788","234.688","0.064040185"
"Central African Republic","140","Africa","Middle Africa","2006","0.0563859743627518","227.354","0.064897412"
"Central African Republic","140","Africa","Middle Africa","2005","0.0536964228052383","212.686","0.062919925"
"Central African Republic","140","Africa","Middle Africa","2004","0.0546245821663527","212.686","0.063491292"
"Central African Republic","140","Africa","Middle Africa","2003","0.0612820644050766","234.688","0.07425941"
"Central African Republic","140","Africa","Middle Africa","2002","0.0652171027763503","245.689","0.07354431"
"Central African Republic","140","Africa","Middle Africa","2001","0.0663299176980841","245.689","0.076204031"
"Central African Republic","140","Africa","Middle Africa","2000","0.073575522302076","267.691","0.086735304"
"Central African Republic","140","Africa","Middle Africa","1999","0.0739661853978809","264.024","0.083417496"
"Central African Republic","140","Africa","Middle Africa","1998","0.0712824529607163","249.356","0.081619388"
"Central African Republic","140","Africa","Middle Africa","1997","0.071739607146017","245.689","0.084198795"
"Central African Republic","140","Africa","Middle Africa","1996","0.0700498671909582","234.688","0.084691423"
"Central African Republic","140","Africa","Middle Africa","1995","0.0716452539079493","234.688","0.081303765"
"Central African Republic","140","Africa","Middle Africa","1994","0.0733254953004609","234.688","0.087157638"
"Central African Republic","140","Africa","Middle Africa","1993","0.071576541752956","223.687","0.087142657"
"Central African Republic","140","Africa","Middle Africa","1992","0.0709170644053063","216.353","0.084568"
"Central African Republic","140","Africa","Middle Africa","1991","0.0689195955950957","205.352","0.075111445"
"Central African Republic","140","Africa","Middle Africa","1990","0.0679814503038975","198.018","0.072028776"
"Chad","148","Africa","Middle Africa","2011","0.0446231249126141","539.049","0.023534994"
"Chad","148","Africa","Middle Africa","2010","0.044113698566674","517.047","0.02259309"
"Chad","148","Africa","Middle Africa","2009","0.0432120267427059","491.378","0.02438085"
"Chad","148","Africa","Middle Africa","2008","0.0462088831207072","509.713","0.026357263"
"Chad","148","Africa","Middle Africa","2007","0.0432042441786638","462.042","0.02462155"
"Chad","148","Africa","Middle Africa","2006","0.0393013416663915","407.037","0.022400015"
"Chad","148","Africa","Middle Africa","2005","0.0399127737192385","399.703","0.022139005"
"Chad","148","Africa","Middle Africa","2004","0.0390791580031255","377.701","0.02454637"
"Chad","148","Africa","Middle Africa","2003","0.0409578365230645","381.368","0.033119618"
"Chad","148","Africa","Middle Africa","2002","0.0188261917123774","168.682","0.016805648"
"Chad","148","Africa","Middle Africa","2001","0.019991956772116","172.349","0.018629013"
"Chad","148","Africa","Middle Africa","2000","0.0212038065564643","176.016","0.021243379"
"Chad","148","Africa","Middle Africa","1999","0.0151208955654695","121.011","0.014476347"
"Chad","148","Africa","Middle Africa","1998","0.0147167723329807","113.677","0.013506132"
"Chad","148","Africa","Middle Africa","1997","0.0152313700542129","113.677","0.014445021"
"Chad","148","Africa","Middle Africa","1996","0.0147364564298068","106.343","0.014277032"
"Chad","148","Africa","Middle Africa","1995","0.0147092889741504","102.676","0.01408998"
"Chad","148","Africa","Middle Africa","1994","0.0151987849972023","102.676","0.014264209"
"Chad","148","Africa","Middle Africa","1993","0.0151333933213388","99.009","0.015149079"
"Chad","148","Africa","Middle Africa","1992","0.0138837224050605","88.008","0.011350385"
"Chad","148","Africa","Middle Africa","1991","0.0113426686406543","69.673","0.009704709"
"Chad","148","Africa","Middle Africa","1990","0.0246455811521456","146.68","0.022174778"
"Chile","152","Americas","South America","2011","4.58786832950775","79408.885","0.227792222"
"Chile","152","Americas","South America","2010","4.21312145934058","72258.235","0.219384277"
"Chile","152","Americas","South America","2009","3.93164262447924","66805.406","0.214499046"
"Chile","152","Americas","South America","2008","4.26893307089982","71851.198","0.228309045"
"Chile","152","Americas","South America","2007","4.29773688617096","71638.512","0.235127951"
"Chile","152","Americas","South America","2006","3.92705669292007","64814.225","0.223708261"
"Chile","152","Americas","South America","2005","3.78377008974737","61818.286","0.222766475"
"Chile","152","Americas","South America","2004","3.71434709564262","60054.459","0.228441636"
"Chile","152","Americas","South America","2003","3.47611339277196","55602.721","0.224284994"
"Chile","152","Americas","South America","2002","3.49789519556912","55335.03","0.232036876"
"Chile","152","Americas","South America","2001","3.42401761358845","53549.201","0.2294141"
"Chile","152","Americas","South America","2000","3.8057126377326","58815.013","0.260410292"
"Chile","152","Americas","South America","1999","4.02959483374839","61513.925","0.284604781"
"Chile","152","Americas","South America","1998","3.8243105664131","57641.573","0.264659563"
"Chile","152","Americas","South America","1997","3.79189458796925","56394.793","0.267300886"
"Chile","152","Americas","South America","1996","3.307780220092","48499.742","0.245064699"
"Chile","152","Americas","South America","1995","2.89091622130396","41745.128","0.226571854"
"Chile","152","Americas","South America","1994","2.68247321349247","38103.797","0.22878725"
"Chile","152","Americas","South America","1993","2.48076681975513","34627.481","0.219782347"
"Chile","152","Americas","South America","1992","2.36931292012504","32474.952","0.220520282"
"Chile","152","Americas","South America","1991","2.32776501069076","31323.514","0.238816813"
"Chile","152","Americas","South America","1990","2.52117992149194","33314.695","0.27424159"
"China","156","Asia","Eastern Asia","2011","6.59109368161695","9019518.215","0.653102894"
"China","156","Asia","Eastern Asia","2010","6.07209802501536","8256969.232","0.654593364"
"China","156","Asia","Eastern Asia","2009","5.69267331255227","7692210.895","0.674654984"
"China","156","Asia","Eastern Asia","2008","5.23964625573358","7035443.861","0.674028258"
"China","156","Asia","Eastern Asia","2007","5.08999719201992","6791804.714","0.713304512"
"China","156","Asia","Eastern Asia","2006","4.83691915189882","6414463.08","0.769302306"
"China","156","Asia","Eastern Asia","2005","4.39244328246749","5790016.984","0.782519377"
"China","156","Asia","Eastern Asia","2004","4.03549143576023","5288166.032","0.795829243"
"China","156","Asia","Eastern Asia","2003","3.47339682138119","4525177.009","0.749620775"
"China","156","Asia","Eastern Asia","2002","2.85198744865003","3694242.143","0.673291197"
"China","156","Asia","Eastern Asia","2001","2.70796818060726","3487566.356","0.693407633"
"China","156","Asia","Eastern Asia","2000","2.65940632082875","3405179.867","0.733209584"
"China","156","Asia","Eastern Asia","1999","2.60665865748211","3318055.614","0.774672822"
"China","156","Asia","Eastern Asia","1998","2.62747811109175","3324344.519","0.835268881"
"China","156","Asia","Eastern Asia","1997","2.76010335871793","3469510.048","0.940205151"
"China","156","Asia","Eastern Asia","1996","2.7751399960791","3463089.131","1.025056267"
"China","156","Asia","Eastern Asia","1995","2.68299056669857","3320285.15","1.080325923"
"China","156","Asia","Eastern Asia","1994","2.49464677628627","3058241.33","1.104460168"
"China","156","Asia","Eastern Asia","1993","2.37299916791778","2878694.009","1.175580026"
"China","156","Asia","Eastern Asia","1992","2.24875981676833","2695982.067","1.254414468"
"China","156","Asia","Eastern Asia","1991","2.18471673602449","2584538.27","1.374243906"
"China","156","Asia","Eastern Asia","1990","2.11144916307885","2460744.017","1.429681805"
"China, Hong Kong Special Administrative Region","344","Asia","Eastern Asia","2011","5.67539790475651","40274.661","0.113709882"
"China, Hong Kong Special Administrative Region","344","Asia","Eastern Asia","2010","5.14767854918793","36288.632","0.107388805"
"China, Hong Kong Special Administrative Region","344","Asia","Eastern Asia","2009","5.27996754641476","36996.363","0.116892586"
"China, Hong Kong Special Administrative Region","344","Asia","Eastern Asia","2008","5.53586607434758","38573.173","0.118877591"
"China, Hong Kong Special Administrative Region","344","Asia","Eastern Asia","2007","5.76271351172386","39962.966","0.125781449"
"China, Hong Kong Special Administrative Region","344","Asia","Eastern Asia","2006","5.57902959061428","38554.838","0.129194373"
"China, Hong Kong Special Administrative Region","344","Asia","Eastern Asia","2005","5.8790582897351","40546.019","0.145421608"
"China, Hong Kong Special Administrative Region","344","Asia","Eastern Asia","2004","5.57026954017263","38415.492","0.147959704"
"China, Hong Kong Special Administrative Region","344","Asia","Eastern Asia","2003","5.80103989919253","40065.642","0.167740945"
"China, Hong Kong Special Administrative Region","344","Asia","Eastern Asia","2002","5.34605565127366","36952.359","0.159435054"
"China, Hong Kong Special Administrative Region","344","Asia","Eastern Asia","2001","5.50894403280431","37971.785","0.166547637"
"China, Hong Kong Special Administrative Region","344","Asia","Eastern Asia","2000","5.92005311836304","40465.345","0.178479952"
"China, Hong Kong Special Administrative Region","344","Asia","Eastern Asia","1999","6.35020371691466","42753.553","0.203023748"
"China, Hong Kong Special Administrative Region","344","Asia","Eastern Asia","1998","5.95189887551301","39233.233","0.190976909"
"China, Hong Kong Special Administrative Region","344","Asia","Eastern Asia","1997","4.79798048440197","30854.138","0.141354586"
"China, Hong Kong Special Administrative Region","344","Asia","Eastern Asia","1996","4.67946412024293","29365.336","0.141394566"
"China, Hong Kong Special Administrative Region","344","Asia","Eastern Asia","1995","5.14615530837507","31620.541","0.158737082"
"China, Hong Kong Special Administrative Region","344","Asia","Eastern Asia","1994","5.19978859942403","31429.857","0.161525261"
"China, Hong Kong Special Administrative Region","344","Asia","Eastern Asia","1993","5.88497138498738","35129.86","0.191437818"
"China, Hong Kong Special Administrative Region","344","Asia","Eastern Asia","1992","5.65523035316544","33428.372","0.193461953"
"China, Hong Kong Special Administrative Region","344","Asia","Eastern Asia","1991","4.93390273349648","28892.293","0.177635559"
"China, Hong Kong Special Administrative Region","344","Asia","Eastern Asia","1990","4.77390726392009","27660.181","0.179757004"
"China, Macao Special Administrative Region","446","Asia","Eastern Asia","2011","2.13463840755073","1166.106","0.018215561"
"China, Macao Special Administrative Region","446","Asia","Eastern Asia","2010","2.24289316269691","1199.109","0.022719183"
"China, Macao Special Administrative Region","446","Asia","Eastern Asia","2009","2.79093472797091","1455.799","0.03516755"
"China, Macao Special Administrative Region","446","Asia","Eastern Asia","2008","2.63720425277029","1338.455","0.032886574"
"China, Macao Special Administrative Region","446","Asia","Eastern Asia","2007","3.13014642968658","1543.807","0.039218453"
"China, Macao Special Administrative Region","446","Asia","Eastern Asia","2006","3.40097497332266","1631.815","0.047394023"
"China, Macao Special Administrative Region","446","Asia","Eastern Asia","2005","3.92432110289673","1837.167","0.0610537"
"China, Macao Special Administrative Region","446","Asia","Eastern Asia","2004","3.76662770258777","1727.157","0.062310261"
"China, Macao Special Administrative Region","446","Asia","Eastern Asia","2003","3.4089982272454","1536.473","0.070331953"
"China, Macao Special Administrative Region","446","Asia","Eastern Asia","2002","3.43458741416188","1525.472","0.078616884"
"China, Macao Special Administrative Region","446","Asia","Eastern Asia","2001","3.85048392987582","1686.82","0.094671999"
"China, Macao Special Administrative Region","446","Asia","Eastern Asia","2000","3.78665314523728","1635.482","0.094452607"
"China, Macao Special Administrative Region","446","Asia","Eastern Asia","1999","3.60280457306181","1532.806","0.093568649"
"China, Macao Special Administrative Region","446","Asia","Eastern Asia","1998","3.73870967741935","1565.809","0.093289286"
"China, Macao Special Administrative Region","446","Asia","Eastern Asia","1997","3.64002465833881","1499.803","0.085246308"
"China, Macao Special Administrative Region","446","Asia","Eastern Asia","1996","3.49297561144138","1415.462","0.080211148"
"China, Macao Special Administrative Region","446","Asia","Eastern Asia","1995","3.11980153541519","1243.113","0.070162728"
"China, Macao Special Administrative Region","446","Asia","Eastern Asia","1994","3.27592059890296","1283.45","0.074829895"
"China, Macao Special Administrative Region","446","Asia","Eastern Asia","1993","3.08566620178111","1188.108","0.07224976"
"China, Macao Special Administrative Region","446","Asia","Eastern Asia","1992","2.87304095564043","1085.432","0.069438263"
"China, Macao Special Administrative Region","446","Asia","Eastern Asia","1991","2.9575461995648","1092.766","0.07920513"
"China, Macao Special Administrative Region","446","Asia","Eastern Asia","1990","2.87459935786065","1034.094","0.077725748"
"Colombia","170","Americas","South America","2011","1.53834129813696","72423.25","0.135747871"
"Colombia","170","Americas","South America","2010","1.6919830289713","78583.81","0.157001055"
"Colombia","170","Americas","South America","2009","1.47224219623877","67432.463","0.140072886"
"Colombia","170","Americas","South America","2008","1.44306844742248","65158.923","0.137585591"
"Colombia","170","Americas","South America","2007","1.40298727661832","62430.675","0.136500358"
"Colombia","170","Americas","South America","2006","1.43563916912268","62940.388","0.147111096"
"Colombia","170","Americas","South America","2005","1.41129824254922","60945.54","0.151989032"
"Colombia","170","Americas","South America","2004","1.29494672203993","55071.006","0.143802755"
"Colombia","170","Americas","South America","2003","1.37135754348408","57421.553","0.157936923"
"Colombia","170","Americas","South America","2002","1.35047026535907","55661.393","0.159094339"
